0.5167	2	2212	-213			
1216						
7						
0.0667	2	2112	111			
0.0333	2	2212	-211			
0.0667	2	2214	-211			
0.0083	2	2114	111			
0.05	2	1114	211			
0.5333	2	2112	113			
0.2667	2	2212	-213			
2226						
4						
0.1	2	2212	211			
0.075	2	2224	111			
0.05	2	2214	211			
0.8	2	2212	213			
2126						
7						
0.0333	2	2112	211			
0.0667	2	2212	111			
0.05	2	2224	-211			
0.0083	2	2214	111			
0.0667	2	2114	211			
0.2667	2	2112	213			
0.5333	2	2212	113			
1116						
4						
0.1	2	2112	-211			
0.05	2	2114	-211			
0.075	2	1114	111			
0.8	2	2112	-213			
21212						
2						
0.15	2	2112	111			
0.075	2	2212	-211			
21112						
1						
0.225	2	2112	-211			
22222						
1						
0.225	2	2212	211			
22122						
2						
0.075	2	2112	211			
0.15	2	2212	111			
22114						
2						
0.0833	2	2112	111			
0.0417	2	2212	-211			
22224						
1						
0.125	2	2212	211			
21114						
1						
0.125	2	2112	-211			
22214						
2						
0.0417	2	2112	211			
0.0833	2	2212	111			
11116						
1						
0.15	2	2112	-211			
11216						
2						
0.1	2	2112	111			
0.05	2	2212	-211			
12126						
2						
0.05	2	2112	211			
0.1	2	2212	111			
12226						
1						
0.15	2	2212	211			
2218						
7						
0.125	2	2112	211			
0.25	2	2212	111			
0.1	2	2224	-211			
0.0167	2	2214	111			
0.1333	2	2114	211			
0.0167	2	2112	213			
0.0333	2	2212	113			
2118						
7						
0.25	2	2112	111			
0.125	2	2212	-211			
0.1333	2	2214	-211			
0.0167	2	2114	111			
0.1	2	1114	211			
0.0333	2	2112	113			
0.0167	2	2212	-213			
2228						
4						
0.375	2	2212	211			
0.15	2	2224	111			
0.1	2	2214	211			
0.05	2	2212	213			
1118						
4						
0.375	2	2112	-211			
0.1	2	2114	-211			
0.15	2	1114	111			
0.05	2	2112	-213			
2128						
2						
0.1	2	2112	211			
0.05	2	2212	111			
1218						
2						
0.05	2	2112	111			
0.1	2	2212	-211			
91						
2						
0.1	2	2112	211			
0.05	2	2212	111			
92						
2						
0.05	2	2112	111			
0.1	2	2212	-211			
93						
2						
0.0667	2	2112	211			
0.0333	2	2212	111			
94						
2						
0.0333	2	2112	111			
0.0667	2	2212	-211			
99						
2						
0.0667	2	2112	111			
0.0333	2	2212	-211			
98						
2						
0.0333	2	2112	211			
0.0667	2	2212	111			
97						
1						
0.1	2	2212	211			
910						
1						
0.1	2	2112	-211			
96						
2						
0.025	2	2112	111			
0.05	2	2212	-211			
95						
2						
0.05	2	2112	211			
0.025	2	2212	111			
5122						
8						
0.77	2	4122	-211			
0.02	2	4122	-213			
0.023	1	-20213				
0.028	1	-431				
0.043	1	-433				
0.011	2	441	3122			
0.022	2	443	3122			
0.044	2	20443	3122			
3122						
2						
0.639	2	2212	-211			
0.358	2	2112	111			
3222						
2						
0.5157	2	2212	111			
0.4831	2	2112	211			
3212						
1						
1	1	3122				
3112						
1						
0.2	2	2112	-211			
3224						
3						
0.88	2	3122	211			
0.06	2	3222	111			
0.06	2	3212	211			
3214						
3						
0.88	2	3122	111			
0.06	2	3222	-211			
0.06	2	3112	211			
3114						
3						
0.88	2	3122	-211			
0.06	2	3212	-211			
0.06	2	3112	111			
13122						
3						
0.3333	2	3222	-211			
0.3333	2	3212	111			
0.3333	2	3112	211			
3124						
12						
0.225	2	2212	-321			
0.225	2	2112	-311			
0.14	2	3222	-211			
0.14	2	3212	111			
0.14	2	3112	211			
0.05	3	3122	211	-211		
0.05	3	3122	111	111		
0.00225	3	3222	-211	111		
0.00225	3	3212	211	-211		
0.00225	3	3212	111	111		
0.00225	3	3112	211	111		
0.008	1	3122				
23122						
5						
0.1125	2	2212	-321			
0.1125	2	2112	-311			
0.1167	2	3222	-211			
0.1167	2	3212	111			
0.1167	2	3112	211			
13212						
2						
0.1	2	2212	-321			
0.1	2	2112	-311			
13112						
1						
0.2	2	2112	-321			
13222						
1						
0.2	2	2212	-311			
33122						
6						
0.125	2	2212	-321			
0.125	2	2112	-311			
0.1333	2	3222	-211			
0.1333	2	3212	111			
0.1333	2	3112	211			
0.175	2	3122	221			
13214						
5						
0.05	2	2212	-321			
0.05	2	2112	-311			
0.1	2	3122	111			
0.225	2	3222	-211			
0.225	2	3112	211			
13224						
4						
0.1	2	2212	-311			
0.1	2	3122	211			
0.225	2	3222	111			
0.225	2	3212	211			
13114						
4						
0.1	2	2112	-321			
0.1	2	3122	-211			
0.225	2	3212	-211			
0.225	2	3112	111			
13124						
11						
0.125	2	2212	-321			
0.125	2	2112	-311			
0.1	2	3222	-211			
0.1	2	3212	111			
0.1	2	3112	211			
0.125	3	3122	111	111		
0.125	3	3122	211	-211		
0.05	3	3222	-211	111		
0.05	3	3212	211	-211		
0.05	3	3212	111	111		
0.05	3	3112	211	111		
23212						
5						
0.125	2	2212	-321			
0.125	2	2112	-311			
0.02	2	3222	-211			
0.02	2	3112	211			
0.35	2	3212	221			
23112						
4						
0.25	2	2112	-321			
0.02	2	3212	-211			
0.02	2	3112	111			
0.35	2	3112	221			
23222						
4						
0.25	2	2212	-311			
0.02	2	3222	111			
0.02	2	3212	211			
0.35	2	3222	221			
3216						
8						
0.2	2	2212	-321			
0.2	2	2112	-311			
0.17	2	3122	111			
0.0175	2	3222	-211			
0.0175	2	3112	211			
0.05	2	3224	-211			
0.05	2	3114	211			
0.2	2	3124	111			
3226						
7						
0.4	2	2212	-311			
0.17	2	3122	211			
0.0175	2	3222	111			
0.0175	2	3212	211			
0.05	2	3224	111			
0.05	2	3214	211			
0.2	2	3124	211			
3116						
7						
0.4	2	2112	-321			
0.17	2	3122	-211			
0.0175	2	3212	-211			
0.0175	2	3112	111			
0.05	2	3214	-211			
0.05	2	3114	111			
0.2	2	3124	-211			
43122						
2						
0.1625	2	2212	-321			
0.1625	2	2112	-311			
53122						
7						
0.175	2	2212	-321			
0.175	2	2112	-311			
0.0833	2	3222	-211			
0.0833	2	3212	111			
0.0833	2	3112	211			
0.225	2	2212	-323			
0.225	2	2112	-313			
3126						
8						
0.3	2	2212	-321			
0.3	2	2112	-311			
0.0367	2	3222	-211			
0.0367	2	3212	111			
0.0367	2	3112	211			
0.025	2	3224	-211			
0.025	2	3214	111			
0.025	2	3114	211			
13126						
8						
0.0325	2	2212	-321			
0.0325	2	2112	-311			
0.1833	2	3222	-211			
0.1833	2	3212	111			
0.1833	2	3112	211			
0.1283	2	3224	-211			
0.1283	2	3214	111			
0.1283	2	3114	211			
23124						
5						
0.1375	2	2212	-321			
0.1375	2	2112	-311			
0.0217	2	3222	-211			
0.0217	2	3212	111			
0.0217	2	3112	211			
13116						
3						
0.1	2	2112	-321			
0.0125	2	3214	-211			
0.0125	2	3114	111			
13226						
3						
0.1	2	2212	-311			
0.0125	2	3224	111			
0.0125	2	3214	211			
13216						
4						
0.05	2	2212	-321			
0.05	2	2112	-311			
0.0125	2	3224	-211			
0.0125	2	3114	211			
23224						
1						
0.1	2	2212	-311			
23114						
1						
0.1	2	2112	-321			
23214						
2						
0.05	2	2212	-321			
0.05	2	2112	-311			
3118						
11						
0.2	2	2112	-321			
0.2	2	3122	-211			
0.0375	2	3212	-211			
0.0375	2	3112	111			
0.01	2	3312	311			
0.05	2	3214	-211			
0.05	2	3114	111			
0.15	2	3124	-211			
0.0375	2	2114	-321			
0.1125	2	1114	-311			
0.025	2	2112	-323			
3228						
11						
0.2	2	2212	-311			
0.2	2	3122	211			
0.0375	2	3222	111			
0.0375	2	3212	211			
0.01	2	3322	321			
0.05	2	3224	111			
0.05	2	3214	211			
0.15	2	3124	211			
0.1125	2	2224	-321			
0.0375	2	2214	-311			
0.025	2	2212	-313			
3218						
14						
0.1	2	2212	-321			
0.1	2	2112	-311			
0.2	2	3122	111			
0.0375	2	3222	-211			
0.0375	2	3112	211			
0.005	2	3322	311			
0.005	2	3312	321			
0.05	2	3224	-211			
0.05	2	3114	211			
0.15	2	3124	111			
0.075	2	2214	-321			
0.075	2	2114	-311			
0.0125	2	2212	-323			
0.0125	2	2112	-313			
3128						
11						
0.15	2	2212	-321			
0.15	2	2112	-311			
0.0167	2	3222	-211			
0.0167	2	3212	111			
0.0167	2	3112	211			
0.015	2	3122	221			
0.0075	2	3322	311			
0.0075	2	3312	321			
0.04	2	3122	223			
0.075	2	2212	-323			
0.075	2	2112	-313			
23126						
7						
0.075	2	2212	-321			
0.075	2	2112	-311			
0.0833	2	3222	-211			
0.0833	2	3212	111			
0.0833	2	3112	211			
0.175	2	2212	-323			
0.175	2	2112	-313			
911						
5						
0.06	2	2212	-321			
0.06	2	2112	-311			
0.0333	2	3222	-211			
0.0333	2	3212	111			
0.0333	2	3112	211			
3322						
1						
0.99522	2	3122	111			
3312						
1						
0.99887	2	3122	-211			
3324						
2						
0.6667	2	3312	211			
0.3333	2	3322	111			
3314						
2						
0.3333	2	3312	111			
0.6667	2	3322	-211			
23324						
5						
0.33	2	3122	-311			
0.22	2	3222	-321			
0.11	2	3212	-311			
0.11	2	3322	111			
0.22	2	3312	211			
23314						
5						
0.33	2	3122	-321			
0.11	2	3212	-321			
0.22	2	3112	-311			
0.22	2	3322	-211			
0.11	2	3312	111			
13324						
1						
1	2	3122	-311			
13314						
1						
1	2	3122	-321			
33324						
3						
0.5	2	3122	-311			
0.167	2	3322	111			
0.333	2	3312	211			
33314						
3						
0.5	2	3122	-321			
0.167	2	3312	111			
0.333	2	3322	-211			
43314						
3						
0.2	2	3122	-321			
0.2667	2	3212	-321			
0.5333	2	3112	-311			
43324						
3						
0.2	2	3122	-311			
0.5333	2	3222	-321			
0.2667	2	3212	-311			
3334						
3						
0.678	2	3122	-321			
0.236	2	3322	-211			
0.086	2	3312	111			
4122						
52						
0.66	2	2224	-321			
0.025	2	2224	-323			
0.016	2	2212	-311			
0.088	2	2212	-313			
0.005	2	2214	-311			
0.005	2	2214	-313			
0.005	2	3122	211			
0.005	2	3122	213			
0.005	2	3212	211			
0.004	2	3212	213			
0.004	2	3214	211			
0.004	2	3214	213			
0.004	2	3222	111			
0.002	2	3222	221			
0.002	2	3222	331			
0.004	2	3222	113			
0.004	2	3222	223			
0.003	2	3224	111			
0.002	2	3224	221			
0.003	2	3224	113			
0.003	2	3224	223			
0.002	2	3322	321			
0.002	2	3322	323			
0.002	2	3324	321			
0.001	2	2224	-211			
0.001	2	2224	-213			
0.002	2	2212	111			
0.001	2	2212	221			
0.001	2	2212	331			
0.002	2	2212	113			
0.002	2	2212	223			
0.001	2	2212	333			
0.001	2	2212	10221			
0.001	2	2214	111			
0.001	2	2214	221			
0.001	2	2214	331			
0.001	2	2214	113			
0.001	2	2214	223			
0.003	2	2112	211			
0.003	2	2112	213			
0.003	2	2114	211			
0.003	2	2114	213			
0.005	2	3122	321			
0.005	2	3122	323			
0.002	2	3212	321			
0.002	2	3212	323			
0.001	2	3214	321			
0.001	2	3214	323			
0.002	2	3222	311			
0.002	2	3222	313			
0.001	2	3224	311			
0.001	2	3224	313			
4212						
1						
1	2	4122	111			
4112						
1						
1	2	4122	111			
4222						
1						
1	2	4122	211			
4214						
1						
1	2	4122	111			
4114						
1						
1	2	4122	211			
4224						
1						
1	2	4122	211			
4322						
1						
1	1	4232				
4312						
1						
1	1	4132				
14122						
52						
0.0066	2	2224	-321			
0.025	2	2224	-323			
0.016	2	2212	-311			
0.0088	2	2212	-313			
0.005	2	2214	-311			
0.005	2	2214	-313			
0.0058	2	3122	211			
0.005	2	3122	213			
0.0055	2	3212	211			
0.004	2	3212	213			
0.004	2	3214	211			
0.004	2	3214	213			
0.004	2	3222	111			
0.002	2	3222	221			
0.002	2	3222	331			
0.004	2	3222	113			
0.004	2	3222	223			
0.003	2	3224	111			
0.002	2	3224	221			
0.003	2	3224	113			
0.003	2	3224	223			
0.002	2	3322	321			
0.002	2	3322	323			
0.002	2	3324	321			
0.001	2	2224	-211			
0.001	2	2224	-213			
0.002	2	2212	111			
0.001	2	2212	221			
0.001	2	2212	331			
0.002	2	2212	113			
0.002	2	2212	223			
0.0013	2	2212	333			
0.0018	2	2212	10221			
0.001	2	2214	111			
0.001	2	2214	221			
0.001	2	2214	331			
0.001	2	2214	113			
0.001	2	2214	223			
0.003	2	2112	211			
0.003	2	2112	213			
0.003	2	2114	211			
0.003	2	2114	213			
0.005	2	3122	321			
0.005	2	3122	323			
0.002	2	3212	321			
0.002	2	3212	323			
0.001	2	3214	321			
0.001	2	3214	323			
0.002	2	3222	311			
0.002	2	3222	313			
0.001	2	3224	311			
0.001	2	3224	313			
4314						
2						
0.5	2	4132	111			
0.5	1	4132				
4324						
2						
0.5	2	4232	111			
0.5	1	4232				

\\Taken from THERMUS3.0
