530
-12214            Delta(1700)+b             0       1.7            4       -1      -1      0
-12114            Delta(1700)0b             0       1.7            4       -1      0       0
-11114            Delta(1700)-b             0       1.7            4       -1      1       0
42212             N(1710)+                  0       1.71           2       1       1       0
42112             N(1710)0                  0       1.71           2       1       0       0
-42212            N(1710)+b                 0       1.71           2       -1      -1      0
-42112            N(1710)0b                 0       1.71           2       -1      0       0
10331             f0(1710)                  0       1.713          1       0       0       0
30313             K*(1680)0                 0       1.717          3       0       0       1
30323             K*(1680)+                 0       1.717          3       0       1       1
-30323            K*(1680)+b                0       1.717          3       0       -1      -1
-30313            K*(1680)0b                0       1.717          3       0       0       -1
31214             N(1720)0                  0       1.72           4       1       0       0
32124             N(1720)+                  0       1.72           4       1       1       0
-32124            N(1720)+b                 0       1.72           4       -1      -1      0
-31214            N(1720)0b                 0       1.72           4       -1      0       0
9000115           a2(1700)0                 0       1.732          5       0       0       0
9000215           a2(1700)+                 0       1.732          5       0       1       0
-9000215          a2(1700)+b                0       1.732          5       0       -1      0
23112             Sigma(1750)-              0       1.75           2       1       -1      -1
23222             Sigma(1750)+              0       1.75           2       1       1       -1
23212             Sigma(1750)0              0       1.75           2       1       0       -1
-23222            Sigma(1750)+b             0       1.75           2       -1      -1      1
-23212            Sigma(1750)0b             0       1.75           2       -1      0       1
-23112            Sigma(1750)-b             0       1.75           2       -1      1       1
9040221           eta(1760)                 0       1.756          1       0       0       0
10315             K2(1770)0                 0       1.773          5       0       0       1
10325             K2(1770)+                 0       1.773          5       0       1       1
-10325            K2(1770)+b                0       1.773          5       0       -1      -1
-10315            K2(1770)0b                0       1.773          5       0       0       -1
3226              Sigma(1775)+              0       1.775          6       1       1       -1
3216              Sigma(1775)0              0       1.775          6       1       0       -1
3116              Sigma(1775)-              0       1.775          6       1       -1      -1
-3226             Sigma(1775)+b             0       1.775          6       -1      -1      1
-3216             Sigma(1775)0b             0       1.775          6       -1      0       1
-3116             Sigma(1775)-b             0       1.775          6       -1      1       1
317               K3*(1780)0                0       1.776          7       0       0       1
327               K3*(1780)+                0       1.776          7       0       1       1
-327              K3*(1780)+b               0       1.776          7       0       -1      -1
-317              K3*(1780)0b               0       1.776          7       0       0       -1
43122             Lambda(1800)              0       1.8            2       1       0       -1
-43122            Lambda(1800)b             0       1.8            2       -1      0       1
200211            pi(1800)+                 0       1.801          1       0       1       0
200111            pi(1800)0                 0       1.801          1       0       0       0
-200211           pi(1800)+b                0       1.801          1       0       -1      0
53122             Lambda(1810)              0       1.81           2       1       0       -1
-53122            Lambda(1810)b             0       1.81           2       -1      0       1
9030225           f2(1810)                  0       1.815          5       0       0       0
20325             K2(1820)+                 0       1.816          5       0       1       1
20315             K2(1820)0                 0       1.816          5       0       0       1
-20325            K2(1820)+b                0       1.816          5       0       -1      -1
-20315            K2(1820)0b                0       1.816          5       0       0       -1
3126              Lambda(1820)              0       1.82           6       1       0       -1
-3126             Lambda(1820)b             0       1.82           6       -1      0       1
13314             Ksi(1820)-                0       1.823          4       1       -1      -2
13324             Ksi(1820)0                0       1.823          4       1       0       -2
-13324            Ksi(1820)0b               0       1.823          4       -1      0       2
-13314            Ksi(1820)-b               0       1.823          4       -1      1       2
13126             Lambda(1830)              0       1.83           6       1       0       -1
-13126            Lambda(1830)b             0       1.83           6       -1      0       1
337               phi3(1850)                0       1.854          7       0       0       0
421               D0                        0       1.86484        1       0       0       0
411               D+                        0       1.86962        1       0       1       0
-411              D+b                       0       1.86962        1       0       -1      0
1000010020        Deuteron                  0       1.87561        3       2       1       0
-1000010020       Deuteronb                 0       1.87561        3       -2      -1      0
23124             Lambda(1890)              0       1.89           4       1       0       -1
-23124            Lambda(1890)b             0       1.89           4       -1      0       1
9040225           f2(1910)                  0       1.903          5       0       0       0
1116              Delta(1905)-              0       1.905          6       1       -1      0
1216              Delta(1905)0              0       1.905          6       1       0       0
2126              Delta(1905)+              0       1.905          6       1       1       0
2226              Delta(1905)++             0       1.905          6       1       2       0
-2226             Delta(1905)++b            0       1.905          6       -1      -2      0
-2126             Delta(1905)+b             0       1.905          6       -1      -1      0
-1216             Delta(1905)0b             0       1.905          6       -1      0       0
-1116             Delta(1905)-b             0       1.905          6       -1      1       0
22122             Delta(1910)+              0       1.91           2       1       1       0
22222             Delta(1910)++             0       1.91           2       1       2       0
21112             Delta(1910)-              0       1.91           2       1       -1      0
21212             Delta(1910)0              0       1.91           2       1       0       0
-22222            Delta(1910)++b            0       1.91           2       -1      -2      0
-22122            Delta(1910)+b             0       1.91           2       -1      -1      0
-21212            Delta(1910)0b             0       1.91           2       -1      0       0
-21112            Delta(1910)-b             0       1.91           2       -1      1       0
13216             Sigma(1915)0              0       1.915          6       1       0       -1
13116             Sigma(1915)-              0       1.915          6       1       -1      -1
13226             Sigma(1915)+              0       1.915          6       1       1       -1
-13226            Sigma(1915)+b             0       1.915          6       -1      -1      1
-13216            Sigma(1915)0b             0       1.915          6       -1      0       1
-13116            Sigma(1915)-b             0       1.915          6       -1      1       1
22114             Delta(1920)0              0       1.92           4       1       0       0
22214             Delta(1920)+              0       1.92           4       1       1       0
22224             Delta(1920)++             0       1.92           4       1       2       0
21114             Delta(1920)-              0       1.92           4       1       -1      0
-22224            Delta(1920)++b            0       1.92           4       -1      -2      0
-22214            Delta(1920)+b             0       1.92           4       -1      -1      0
-22114            Delta(1920)0b             0       1.92           4       -1      0       0
-21114            Delta(1920)-b             0       1.92           4       -1      1       0
12126             Delta(1930)+              0       1.93           6       1       1       0
11116             Delta(1930)-              0       1.93           6       1       -1      0
11216             Delta(1930)0              0       1.93           6       1       0       0
12226             Delta(1930)++             0       1.93           6       1       2       0
-12226            Delta(1930)++b            0       1.93           6       -1      -2      0
-12126            Delta(1930)+b             0       1.93           6       -1      -1      0
-11216            Delta(1930)0b             0       1.93           6       -1      0       0
-11116            Delta(1930)-b             0       1.93           6       -1      1       0
23214             Sigma(1940)0              0       1.94           4       1       0       -1
23114             Sigma(1940)-              0       1.94           4       1       -1      -1
23224             Sigma(1940)+              0       1.94           4       1       1       -1
-23224            Sigma(1940)+b             0       1.94           4       -1      -1      1
-23214            Sigma(1940)0b             0       1.94           4       -1      0       1
-23114            Sigma(1940)-b             0       1.94           4       -1      1       1
2118              Delta(1950)0              0       1.95           8       1       0       0
2218              Delta(1950)+              0       1.95           8       1       1       0
2228              Delta(1950)++             0       1.95           8       1       2       0
33324             Ksi(1950)0                0       1.95           4       1       0       -2
1118              Delta(1950)-              0       1.95           8       1       -1      0
33314             Ksi(1950)-                0       1.95           4       1       -1      -2
-33324            Ksi(1950)0b               0       1.95           4       -1      0       2
-33314            Ksi(1950)-b               0       1.95           4       -1      1       2
-2228             Delta(1950)++b            0       1.95           8       -1      -2      0
-2218             Delta(1950)+b             0       1.95           8       -1      -1      0
-2118             Delta(1950)0b             0       1.95           8       -1      0       0
-1118             Delta(1950)-b             0       1.95           8       -1      1       0
431               Ds+                       0       1.96849        1       0       1       -1
433               Ds*+                      0       1.96849        3       0       1       -1
-433              Ds*+b                     0       1.96849        3       0       -1      1
-431              Ds+b                      0       1.96849        1       0       -1      1
9000217           rho3(1990)+               0       1.982          7       0       1       0
9000117           rho3(1990)0               0       1.982          7       0       0       0
-9000217          rho3(1990)+b              0       1.982          7       0       -1      0
9050221           f0(2020)                  0       1.992          1       0       0       0
423               D*(2007)0                 0       2.00697        3       0       0       0
413               D*(2010)+                 0       2.01027        3       0       1       0
-413              D*(2010)+b                0       2.01027        3       0       -1      0
219               a4(2040)+                 0       2.011          9       0       1       0
100335            f2(2010)                  0       2.011          5       0       0       0
119               a4(2040)0                 0       2.011          9       0       0       0
-219              a4(2040)+b                0       2.011          9       0       -1      0
43324             Ksi(2030)0                0       2.025          6       1       0       -2
43314             Ksi(2030)-                0       2.025          6       1       -1      -2
229               f4(2050)                  0       2.025          9       0       0       0
-43324            Ksi(2030)0b               0       2.025          6       -1      0       2
-43314            Ksi(2030)-b               0       2.025          6       -1      1       2
3228              Sigma(2030)+              0       2.03           8       1       1       -1
3218              Sigma(2030)0              0       2.03           8       1       0       -1
3118              Sigma(2030)-              0       2.03           8       1       -1      -1
-3228             Sigma(2030)+b             0       2.03           8       -1      -1      1
-3218             Sigma(2030)0b             0       2.03           8       -1      0       1
-3118             Sigma(2030)-b             0       2.03           8       -1      1       1
329               K4*(2045)+                0       2.045          9       0       1       1
319               K4*(2045)0                0       2.045          9       0       0       1
-329              K4*(2045)+b               0       2.045          9       0       -1      -1
-319              K4*(2045)0b               0       2.045          9       0       0       -1
1010000020        LambdaNeutron             0       2.057          3       2       0       -1
-1010000020       LambdaNeutronb            0       2.057          3       -2      0       1
3128              Lambda(2100)              0       2.1            8       1       0       -1
-3128             Lambda(2100)b             0       2.1            8       -1      0       1
23126             Lambda(2110)              0       2.11           6       1       0       -1
-23126            Lambda(2110)b             0       2.11           6       -1      0       1
2128              N(2190)+                  0       2.19           8       1       1       0
1218              N(2190)0                  0       2.19           8       1       0       0
-2128             N(2190)+b                 0       2.19           8       -1      -1      0
-1218             N(2190)0b                 0       2.19           8       -1      0       0
91                N(2220)+                  0       2.22           10      1       1       0
92                N(2220)0                  0       2.22           10      1       0       0
-92               N(2220)0b                 0       2.22           10      -1      0       0
-91               N(2220)+b                 0       2.22           10      -1      -1      0
1020000020        DiLambda                  0       2.231          1       2       0       -2
-1020000020       DiLambdab                 0       2.231          1       -2      0       2
94                N(2250)0                  0       2.25           10      1       0       0
93                N(2250)+                  0       2.25           10      1       1       0
-94               N(2250)0b                 0       2.25           10      -1      0       0
-93               N(2250)+b                 0       2.25           10      -1      -1      0
1010010020        LambdaProton              0       2.255          3       2       1       -1
-1010010020       LambdaProtonb             0       2.255          3       -2      -1      1
4122              Lambdac+                  0       2.28646        2       1       1       0
-4122             Lambdac+b                 0       2.28646        2       -1      -1      0
9060225           f2(2300)                  0       2.297          5       0       0       0
10431             Ds0*(2317)+               0       2.3178         1       0       1       -1
-10431            Ds0*(2317)+b              0       2.3178         1       0       -1      1
9010317           K3(2320)0                 0       2.324          7       0       0       1
9010327           K3(2320)+                 0       2.324          7       0       1       1
-9010327          K3(2320)+b                0       2.324          7       0       -1      -1
-9010317          K3(2320)0b                0       2.324          7       0       0       -1
9070225           f2(2340)                  0       2.339          5       0       0       0
9090225           f2(2340)                  0       2.34           5       0       0       0
911               Lambda(2350)              0       2.35           10      1       0       -1
-911              Lambda(2350)b             0       2.35           10      -1      0       1
10411             D0*(2400)+                0       2.4            1       0       1       0
-10411            D0*(2400)+b               0       2.4            1       0       -1      0
98                Delta(2420)+              0       2.42           12      1       1       0
